AUN,LEA Name,LEA Type,County,School Number,School Name,Student Gender Code,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,EUG,007,008,009,010,011,012,SUG,Total
126515001,Philadelphia City SD,SD,Philadelphia,3857,Overbrook HS,F,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,201,178,191,0,738
126515001,Philadelphia City SD,SD,Philadelphia,3857,Overbrook HS,M,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,248,195,164,0,822
126515001,Philadelphia City SD,SD,Philadelphia,6548,Parkway Northwest,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,42,56,28,0,171
126515001,Philadelphia City SD,SD,Philadelphia,6548,Parkway Northwest,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,20,25,23,0,102
126515001,Philadelphia City SD,SD,Philadelphia,7808,Parkway West,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,46,40,57,0,179
126515001,Philadelphia City SD,SD,Philadelphia,7808,Parkway West,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,26,27,0,109
126515001,Philadelphia City SD,SD,Philadelphia,7782,Parkway-Center City,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,68,61,62,0,244
126515001,Philadelphia City SD,SD,Philadelphia,7782,Parkway-Center City,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,45,24,25,0,144
126515001,Philadelphia City SD,SD,Philadelphia,3721,Pastorius Francis P Sch,F,0,0,0,0,0,0,0,0,35,38,31,27,33,23,34,0,30,32,0,0,0,0,0,283
126515001,Philadelphia City SD,SD,Philadelphia,3721,Pastorius Francis P Sch,M,0,0,0,0,0,0,0,0,32,38,28,25,36,41,40,0,33,36,0,0,0,0,0,309
126515001,Philadelphia City SD,SD,Philadelphia,3613,Patterson John M Sch,F,0,0,34,0,0,0,0,0,66,71,68,62,62,0,0,0,0,0,0,0,0,0,0,363
126515001,Philadelphia City SD,SD,Philadelphia,3613,Patterson John M Sch,M,0,0,27,0,0,0,0,0,66,73,71,70,77,0,0,0,0,0,0,0,0,0,0,384
126515001,Philadelphia City SD,SD,Philadelphia,7780,Paul Robeson HS for Human Services,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,60,57,43,0,195
126515001,Philadelphia City SD,SD,Philadelphia,7780,Paul Robeson HS for Human Services,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,19,19,25,0,90
126515001,Philadelphia City SD,SD,Philadelphia,3675,Peirce Thomas M Sch,F,0,0,35,0,0,0,0,0,22,42,29,25,32,26,19,0,0,0,0,0,0,0,0,230
126515001,Philadelphia City SD,SD,Philadelphia,3675,Peirce Thomas M Sch,M,0,0,27,0,0,0,0,0,30,33,35,28,21,25,25,0,0,0,0,0,0,0,0,224
126515001,Philadelphia City SD,SD,Philadelphia,7706,Penn Alexander Sch,F,0,0,20,0,0,0,0,0,24,49,46,34,42,29,26,0,19,19,0,0,0,0,0,308
126515001,Philadelphia City SD,SD,Philadelphia,7706,Penn Alexander Sch,M,0,0,18,0,0,0,0,0,36,45,40,42,38,23,29,0,25,22,0,0,0,0,0,318
126515001,Philadelphia City SD,SD,Philadelphia,7244,Penn Treaty MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,59,95,0,0,0,0,0,171
126515001,Philadelphia City SD,SD,Philadelphia,7244,Penn Treaty MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,94,111,0,0,0,0,0,235
126515001,Philadelphia City SD,SD,Philadelphia,3722,Pennell Joseph Sch,F,0,0,21,0,0,0,0,0,27,29,26,34,22,23,20,0,0,0,0,0,0,0,0,202
126515001,Philadelphia City SD,SD,Philadelphia,3722,Pennell Joseph Sch,M,0,0,17,0,0,0,0,0,37,40,34,46,28,25,43,0,0,0,0,0,0,0,0,270
126515001,Philadelphia City SD,SD,Philadelphia,6539,Pennypacker Samuel Sch,F,0,0,22,0,0,0,0,0,21,32,37,27,36,36,30,0,0,0,0,0,0,0,0,241
126515001,Philadelphia City SD,SD,Philadelphia,6539,Pennypacker Samuel Sch,M,0,0,17,0,0,0,0,0,42,39,32,43,43,37,26,0,0,0,0,0,0,0,0,279
126515001,Philadelphia City SD,SD,Philadelphia,3616,Penrose Sch,F,0,0,0,0,0,0,0,0,37,43,35,33,30,31,34,0,33,21,0,0,0,0,0,297
126515001,Philadelphia City SD,SD,Philadelphia,3616,Penrose Sch,M,0,0,0,0,0,0,0,0,33,38,37,39,38,44,29,0,25,25,0,0,0,0,0,308
126515001,Philadelphia City SD,SD,Philadelphia,6821,Pepper George MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,34,55,0,70,91,0,0,0,0,0,250
126515001,Philadelphia City SD,SD,Philadelphia,6821,Pepper George MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,37,71,0,100,98,0,0,0,0,0,306
126515001,Philadelphia City SD,SD,Philadelphia,9999,Philadelphia City SD,F,0,0,"2,377",0,0,0,0,0,1,0,0,1,5,9,29,0,48,107,439,586,515,468,4,"4,589"
126515001,Philadelphia City SD,SD,Philadelphia,9999,Philadelphia City SD,M,0,0,"2,743",0,0,0,0,0,1,0,0,5,34,63,79,0,121,182,486,694,622,534,82,"5,646"
126515001,Philadelphia City SD,SD,Philadelphia,7814,Philadelphia HS for Business & Tech,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,23,11,0,70
126515001,Philadelphia City SD,SD,Philadelphia,7814,Philadelphia HS for Business & Tech,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,20,19,0,69
126515001,Philadelphia City SD,SD,Philadelphia,8120,Philadelphia Learning Academy - North,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,35,21,26,0,109
126515001,Philadelphia City SD,SD,Philadelphia,8120,Philadelphia Learning Academy - North,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,36,68,35,45,0,203
126515001,Philadelphia City SD,SD,Philadelphia,8121,Philadelphia Learning Academy - South,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,31,26,16,0,88
126515001,Philadelphia City SD,SD,Philadelphia,8121,Philadelphia Learning Academy - South,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,21,50,39,37,0,153
126515001,Philadelphia City SD,SD,Philadelphia,7850,Philadelphia Military Acad at Elverson,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,19,23,0,106
126515001,Philadelphia City SD,SD,Philadelphia,7850,Philadelphia Military Acad at Elverson,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,33,35,22,0,139
126515001,Philadelphia City SD,SD,Philadelphia,7812,Philadelphia Military Acad at Leeds,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,29,22,37,0,125
126515001,Philadelphia City SD,SD,Philadelphia,7812,Philadelphia Military Acad at Leeds,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,54,36,32,0,188
126515001,Philadelphia City SD,SD,Philadelphia,3801,Pollock Robert B Sch,F,0,0,7,0,0,0,0,0,63,55,47,50,44,40,52,0,0,0,0,0,0,0,0,358
126515001,Philadelphia City SD,SD,Philadelphia,3801,Pollock Robert B Sch,M,0,0,11,0,0,0,0,0,58,74,49,55,61,44,45,0,0,0,0,0,0,0,0,397
126515001,Philadelphia City SD,SD,Philadelphia,5121,Potter-Thomas Sch,F,0,0,19,0,0,0,0,0,22,24,28,21,17,20,23,0,25,29,0,0,0,0,0,228
126515001,Philadelphia City SD,SD,Philadelphia,5121,Potter-Thomas Sch,M,0,0,18,0,0,0,0,0,19,35,27,21,24,19,17,0,22,19,0,0,0,0,0,221
126515001,Philadelphia City SD,SD,Philadelphia,3783,Powel Samuel Sch,F,0,0,0,0,0,0,0,0,23,30,25,28,22,0,0,0,0,0,0,0,0,0,0,128
126515001,Philadelphia City SD,SD,Philadelphia,3783,Powel Samuel Sch,M,0,0,0,0,0,0,0,0,26,16,25,21,21,0,0,0,0,0,0,0,0,0,0,109
126515001,Philadelphia City SD,SD,Philadelphia,6540,Pratt Anna B Sch,F,0,0,21,0,0,0,0,0,36,33,36,29,23,18,19,0,0,0,0,0,0,0,0,215
126515001,Philadelphia City SD,SD,Philadelphia,6540,Pratt Anna B Sch,M,0,0,17,0,0,0,0,0,18,39,39,28,14,25,18,0,0,0,0,0,0,0,0,198
126515001,Philadelphia City SD,SD,Philadelphia,6765,Prince Hall,F,0,0,8,0,0,0,0,0,37,37,31,25,33,41,0,0,0,0,0,0,0,0,0,212
126515001,Philadelphia City SD,SD,Philadelphia,6765,Prince Hall,M,0,0,11,0,0,0,0,0,38,48,40,34,37,37,0,0,0,0,0,0,0,0,0,245
126515001,Philadelphia City SD,SD,Philadelphia,7813,"Randolph, A. Philip AVT HS",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35,36,54,0,154
126515001,Philadelphia City SD,SD,Philadelphia,7813,"Randolph, A. Philip AVT HS",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,70,43,47,0,198
126515001,Philadelphia City SD,SD,Philadelphia,3632,Reynolds Gen John F Sch,F,0,0,21,0,0,0,0,0,21,15,22,21,17,21,16,0,23,12,0,0,0,0,0,189
126515001,Philadelphia City SD,SD,Philadelphia,3632,Reynolds Gen John F Sch,M,0,0,19,0,0,0,0,0,21,39,33,27,20,17,16,0,16,13,0,0,0,0,0,221
126515001,Philadelphia City SD,SD,Philadelphia,3771,Rhawnhurst Sch,F,0,0,12,0,0,0,0,0,35,48,48,35,40,38,0,0,0,0,0,0,0,0,0,256
126515001,Philadelphia City SD,SD,Philadelphia,3771,Rhawnhurst Sch,M,0,0,6,0,0,0,0,0,53,62,38,44,35,43,0,0,0,0,0,0,0,0,0,281
126515001,Philadelphia City SD,SD,Philadelphia,3614,Rhoads James Sch,F,0,0,0,0,0,0,0,0,43,32,37,32,36,30,28,0,35,21,0,0,0,0,0,294
126515001,Philadelphia City SD,SD,Philadelphia,3614,Rhoads James Sch,M,0,0,0,0,0,0,0,0,36,42,29,37,40,46,34,0,37,27,0,0,0,0,0,328
126515001,Philadelphia City SD,SD,Philadelphia,6522,Rhodes E Washington MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,70,120,105,86,58,0,514
126515001,Philadelphia City SD,SD,Philadelphia,3701,Richmond Sch,F,0,0,0,0,0,0,0,0,56,64,57,53,37,53,0,0,0,0,0,0,0,0,0,320
126515001,Philadelphia City SD,SD,Philadelphia,3701,Richmond Sch,M,0,0,0,0,0,0,0,0,69,64,58,59,68,47,0,0,0,0,0,0,0,0,0,365
126515001,Philadelphia City SD,SD,Philadelphia,3824,Roosevelt Theodore MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,108,0,0,0,0,0,171
126515001,Philadelphia City SD,SD,Philadelphia,3824,Roosevelt Theodore MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,107,0,0,0,0,0,196
126515001,Philadelphia City SD,SD,Philadelphia,3724,Rowen William Sch,F,0,0,0,0,0,0,0,0,31,39,44,29,42,36,0,0,0,0,0,0,0,0,0,221
126515001,Philadelphia City SD,SD,Philadelphia,3724,Rowen William Sch,M,0,0,0,0,0,0,0,0,25,39,45,30,41,47,0,0,0,0,0,0,0,0,0,227
126515001,Philadelphia City SD,SD,Philadelphia,3844,Roxborough HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,61,63,67,0,286
126515001,Philadelphia City SD,SD,Philadelphia,3844,Roxborough HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,78,96,92,0,365
126515001,Philadelphia City SD,SD,Philadelphia,3861,Saul W B Agricultural School,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,107,65,80,0,351
126515001,Philadelphia City SD,SD,Philadelphia,3861,Saul W B Agricultural School,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,48,50,59,0,220
126515001,Philadelphia City SD,SD,Philadelphia,7245,Sayre William L MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,87,82,78,0,321
126515001,Philadelphia City SD,SD,Philadelphia,7245,Sayre William L MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,75,85,60,0,305
126515001,Philadelphia City SD,SD,Philadelphia,7903,School of the Future,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,61,55,44,0,202
126515001,Philadelphia City SD,SD,Philadelphia,7903,School of the Future,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,44,56,47,0,202
126515001,Philadelphia City SD,SD,Philadelphia,7906,Science Leadership Academy,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,70,63,71,0,264
126515001,Philadelphia City SD,SD,Philadelphia,7906,Science Leadership Academy,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,50,63,49,0,220
126515001,Philadelphia City SD,SD,Philadelphia,3653,Sharswood George Sch,F,0,0,20,0,0,0,0,0,33,25,27,20,25,28,23,0,26,27,0,0,0,0,0,254
126515001,Philadelphia City SD,SD,Philadelphia,3653,Sharswood George Sch,M,0,0,18,0,0,0,0,0,35,38,27,34,28,39,37,0,25,33,0,0,0,0,0,314
126515001,Philadelphia City SD,SD,Philadelphia,7246,Shaw Anna H MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,60,0,0,0,0,0,109
126515001,Philadelphia City SD,SD,Philadelphia,7246,Shaw Anna H MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,62,0,0,0,0,0,130
126515001,Philadelphia City SD,SD,Philadelphia,3725,Shawmont Sch,F,0,0,16,0,0,0,0,0,31,25,31,25,38,31,41,0,32,27,0,0,0,0,0,297
126515001,Philadelphia City SD,SD,Philadelphia,3725,Shawmont Sch,M,0,0,4,0,0,0,0,0,30,44,36,32,31,34,28,0,28,45,0,0,0,0,0,312
126515001,Philadelphia City SD,SD,Philadelphia,3702,Sheppard Isaac Sch,F,0,0,0,0,0,0,0,0,25,33,26,28,28,0,0,0,0,0,0,0,0,0,0,140
126515001,Philadelphia City SD,SD,Philadelphia,3702,Sheppard Isaac Sch,M,0,0,0,0,0,0,0,0,39,31,28,23,27,0,0,0,0,0,0,0,0,0,0,148
126515001,Philadelphia City SD,SD,Philadelphia,3800,Sheridan Sch,F,0,0,0,0,0,0,0,0,82,87,68,61,59,0,0,0,0,0,0,0,0,0,0,357
126515001,Philadelphia City SD,SD,Philadelphia,3800,Sheridan Sch,M,0,0,0,0,0,0,0,0,87,115,66,75,75,0,0,0,0,0,0,0,0,0,0,418
126515001,Philadelphia City SD,SD,Philadelphia,7809,Sheridan West,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,44,34,0,0,0,0,0,108
126515001,Philadelphia City SD,SD,Philadelphia,7809,Sheridan West,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,52,32,0,0,0,0,0,124
126515001,Philadelphia City SD,SD,Philadelphia,3634,Smith Walter G Sch,F,0,0,10,0,0,0,0,0,26,22,25,30,19,22,17,0,21,22,0,0,0,0,0,214
126515001,Philadelphia City SD,SD,Philadelphia,3634,Smith Walter G Sch,M,0,0,8,0,0,0,0,0,25,26,34,23,18,17,22,0,25,25,0,0,0,0,0,223
126515001,Philadelphia City SD,SD,Philadelphia,3773,Solis-Cohen Solomon Sch,F,0,0,10,0,0,0,0,0,83,87,77,68,73,79,73,0,0,0,0,0,0,0,0,550
126515001,Philadelphia City SD,SD,Philadelphia,3773,Solis-Cohen Solomon Sch,M,0,0,10,0,0,0,0,0,93,89,91,91,89,82,79,0,0,0,0,0,0,0,0,624
126515001,Philadelphia City SD,SD,Philadelphia,3859,South Philadelphia HS,F,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,95,89,131,0,410
126515001,Philadelphia City SD,SD,Philadelphia,3859,South Philadelphia HS,M,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,136,107,134,0,507
126515001,Philadelphia City SD,SD,Philadelphia,3654,Southwark Sch,F,0,0,0,0,0,0,0,0,35,22,25,24,30,27,19,0,34,35,0,0,0,0,0,251
126515001,Philadelphia City SD,SD,Philadelphia,3654,Southwark Sch,M,0,0,0,0,0,0,0,0,25,24,29,26,27,20,21,0,39,53,0,0,0,0,0,264
126515001,Philadelphia City SD,SD,Philadelphia,3655,Spring Garden Sch,F,0,0,0,0,0,0,0,0,13,12,20,20,25,16,13,0,24,13,0,0,0,0,0,156
126515001,Philadelphia City SD,SD,Philadelphia,3655,Spring Garden Sch,M,0,0,0,0,0,0,0,0,18,18,17,23,16,8,12,0,20,11,0,0,0,0,0,143
126515001,Philadelphia City SD,SD,Philadelphia,7234,Spruance Gilbert Sch,F,0,0,12,0,0,0,0,0,74,62,82,78,71,65,58,0,76,59,0,0,0,0,0,637
126515001,Philadelphia City SD,SD,Philadelphia,7234,Spruance Gilbert Sch,M,0,0,8,0,0,0,0,0,77,77,67,83,87,87,76,0,84,71,0,0,0,0,0,717
126515001,Philadelphia City SD,SD,Philadelphia,3635,Stanton Edwin M Sch,F,0,0,10,0,0,0,0,0,11,9,15,14,8,15,10,0,13,13,0,0,0,0,0,118
126515001,Philadelphia City SD,SD,Philadelphia,3635,Stanton Edwin M Sch,M,0,0,10,0,0,0,0,0,22,14,14,15,8,14,7,0,8,14,0,0,0,0,0,126
126515001,Philadelphia City SD,SD,Philadelphia,6541,Stanton M Hall Sch,F,0,0,29,0,0,0,0,0,26,24,18,31,21,16,22,0,12,10,0,0,0,0,0,209
126515001,Philadelphia City SD,SD,Philadelphia,6541,Stanton M Hall Sch,M,0,0,27,0,0,0,0,0,31,28,28,23,22,26,15,0,27,12,0,0,0,0,0,239
126515001,Philadelphia City SD,SD,Philadelphia,4963,Stearne Allen M Sch,F,0,0,23,0,0,0,0,0,30,37,38,30,29,30,32,0,0,0,0,0,0,0,0,249
126515001,Philadelphia City SD,SD,Philadelphia,4963,Stearne Allen M Sch,M,0,0,13,0,0,0,0,0,45,33,42,52,27,26,32,0,0,0,0,0,0,0,0,270
126515001,Philadelphia City SD,SD,Philadelphia,3727,Steel Edward Sch,F,0,0,20,0,0,0,0,0,28,40,34,38,32,33,36,0,32,16,0,0,0,0,0,309
126515001,Philadelphia City SD,SD,Philadelphia,3727,Steel Edward Sch,M,0,0,18,0,0,0,0,0,33,33,29,39,35,36,30,0,31,20,0,0,0,0,0,304
126515001,Philadelphia City SD,SD,Philadelphia,7255,Strawberry Mansion HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,63,59,69,0,224
126515001,Philadelphia City SD,SD,Philadelphia,7255,Strawberry Mansion HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,55,52,56,0,207
126515001,Philadelphia City SD,SD,Philadelphia,3753,Sullivan James J Sch,F,0,0,0,0,0,0,0,0,46,48,58,43,49,49,0,0,0,0,0,0,0,0,0,293
126515001,Philadelphia City SD,SD,Philadelphia,3753,Sullivan James J Sch,M,0,0,0,0,0,0,0,0,55,54,79,63,47,46,0,0,0,0,0,0,0,0,0,344
126515001,Philadelphia City SD,SD,Philadelphia,7072,Swenson Arts & Technology HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,74,78,87,0,302
126515001,Philadelphia City SD,SD,Philadelphia,7072,Swenson Arts & Technology HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,112,115,119,0,493
126515001,Philadelphia City SD,SD,Philadelphia,3657,Taggart John H Sch,F,0,0,17,0,0,0,0,0,21,28,21,28,20,24,23,0,25,18,0,0,0,0,0,225
126515001,Philadelphia City SD,SD,Philadelphia,3657,Taggart John H Sch,M,0,0,23,0,0,0,0,0,31,32,25,32,24,35,32,0,26,29,0,0,0,0,0,289
126515001,Philadelphia City SD,SD,Philadelphia,3755,Taylor Bayard Sch,F,0,0,0,0,0,0,0,0,53,40,42,50,46,42,0,0,0,0,0,0,0,0,0,273
126515001,Philadelphia City SD,SD,Philadelphia,3755,Taylor Bayard Sch,M,0,0,0,0,0,0,0,0,50,58,55,51,43,45,0,0,0,0,0,0,0,0,0,302
126515001,Philadelphia City SD,SD,Philadelphia,3832,Tilden William T MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,66,83,0,0,0,0,0,220
126515001,Philadelphia City SD,SD,Philadelphia,3832,Tilden William T MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,68,58,0,0,0,0,0,198
126515001,Philadelphia City SD,SD,Philadelphia,6521,Turner John P MS,F,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
126515001,Philadelphia City SD,SD,Philadelphia,6521,Turner John P MS,M,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
126515001,Philadelphia City SD,SD,Philadelphia,6523,University City HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,65,81,86,0,315
126515001,Philadelphia City SD,SD,Philadelphia,6523,University City HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,62,110,67,0,342
126515001,Philadelphia City SD,SD,Philadelphia,3658,Vare Abigail Sch,F,0,0,19,0,0,0,0,0,20,23,9,19,23,20,9,0,13,12,0,0,0,0,0,167
126515001,Philadelphia City SD,SD,Philadelphia,3658,Vare Abigail Sch,M,0,0,30,0,0,0,0,0,28,16,24,22,20,14,17,0,19,14,0,0,0,0,0,204
126515001,Philadelphia City SD,SD,Philadelphia,7251,Vare Edwin H MS,F,0,0,19,0,0,0,0,0,0,0,0,0,0,28,43,0,44,37,0,0,0,0,0,171
126515001,Philadelphia City SD,SD,Philadelphia,7251,Vare Edwin H MS,M,0,0,17,0,0,0,0,0,0,0,0,0,0,31,47,0,56,44,0,0,0,0,0,195
126515001,Philadelphia City SD,SD,Philadelphia,7252,Vaux Roberts HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,49,41,35,0,168
126515001,Philadelphia City SD,SD,Philadelphia,7252,Vaux Roberts HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,50,37,33,0,177
126515001,Philadelphia City SD,SD,Philadelphia,3835,Wagner Gen Louis MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,93,101,0,0,0,0,0,249
126515001,Philadelphia City SD,SD,Philadelphia,3835,Wagner Gen Louis MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,114,112,0,0,0,0,0,311
126515001,Philadelphia City SD,SD,Philadelphia,7225,Waring Laura W Sch,F,0,0,23,0,0,0,0,0,17,24,19,17,14,11,11,0,5,12,0,0,0,0,0,153
126515001,Philadelphia City SD,SD,Philadelphia,7225,Waring Laura W Sch,M,0,0,31,0,0,0,0,0,25,14,18,11,15,12,15,0,15,7,0,0,0,0,0,163
126515001,Philadelphia City SD,SD,Philadelphia,6527,Washington George HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,233,219,246,0,913
126515001,Philadelphia City SD,SD,Philadelphia,6527,Washington George HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,312,274,240,0,"1,127"
126515001,Philadelphia City SD,SD,Philadelphia,3659,Washington George Sch,F,0,0,19,0,0,0,0,0,11,13,17,12,15,15,16,0,26,17,0,0,0,0,0,161
126515001,Philadelphia City SD,SD,Philadelphia,3659,Washington George Sch,M,0,0,14,0,0,0,0,0,20,10,11,16,16,15,26,0,19,17,0,0,0,0,0,164
126515001,Philadelphia City SD,SD,Philadelphia,7663,Washington Grover Jr Sch,F,0,0,0,0,0,0,0,0,0,0,0,0,0,91,104,0,86,103,0,0,0,0,0,384
126515001,Philadelphia City SD,SD,Philadelphia,7663,Washington Grover Jr Sch,M,0,0,0,0,0,0,0,0,0,0,0,0,0,71,98,0,98,110,0,0,0,0,0,377
126515001,Philadelphia City SD,SD,Philadelphia,3615,Washington Martha Sch,F,0,0,0,0,0,0,0,0,12,24,17,22,22,20,18,0,24,20,0,0,0,0,0,179
126515001,Philadelphia City SD,SD,Philadelphia,3615,Washington Martha Sch,M,0,0,0,0,0,0,0,0,25,25,23,23,28,24,22,0,12,13,0,0,0,0,0,195
126515001,Philadelphia City SD,SD,Philadelphia,5124,Webster Sch,F,0,0,20,0,0,0,0,0,71,89,97,64,71,68,0,0,0,0,0,0,0,0,0,480
126515001,Philadelphia City SD,SD,Philadelphia,5124,Webster Sch,M,0,0,19,0,0,0,0,0,59,110,92,70,88,79,0,0,0,0,0,0,0,0,0,517
126515001,Philadelphia City SD,SD,Philadelphia,3703,Welsh John Sch,F,0,0,0,0,0,0,0,0,32,37,33,38,41,26,35,0,29,25,0,0,0,0,0,296
126515001,Philadelphia City SD,SD,Philadelphia,3703,Welsh John Sch,M,0,0,0,0,0,0,0,0,39,36,39,43,31,31,28,0,39,29,0,0,0,0,0,315
126515001,Philadelphia City SD,SD,Philadelphia,3860,West Philadelphia HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,92,99,93,0,376
126515001,Philadelphia City SD,SD,Philadelphia,3860,West Philadelphia HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,132,105,112,0,463
126515001,Philadelphia City SD,SD,Philadelphia,3681,Whittier John G Sch,F,0,0,8,0,0,0,0,0,33,38,44,34,28,31,30,0,0,0,0,0,0,0,0,246
126515001,Philadelphia City SD,SD,Philadelphia,3681,Whittier John G Sch,M,0,0,6,0,0,0,0,0,29,38,31,33,46,38,33,0,0,0,0,0,0,0,0,254
126515001,Philadelphia City SD,SD,Philadelphia,3728,Widener Memorial Sch,F,0,0,0,0,0,0,0,0,5,4,2,3,1,6,4,0,3,7,5,7,10,15,0,72
126515001,Philadelphia City SD,SD,Philadelphia,3728,Widener Memorial Sch,M,0,0,0,0,0,0,0,0,2,7,4,5,7,4,8,0,8,4,8,7,11,34,0,109
126515001,Philadelphia City SD,SD,Philadelphia,6544,Willard Frances E Sch,F,0,0,63,0,0,0,0,0,81,96,76,74,60,0,0,0,0,0,0,0,0,0,0,450
126515001,Philadelphia City SD,SD,Philadelphia,6544,Willard Frances E Sch,M,0,0,56,0,0,0,0,0,89,84,75,81,78,0,0,0,0,0,0,0,0,0,0,463
126515001,Philadelphia City SD,SD,Philadelphia,3775,Wilson Alexander Sch,F,0,0,30,0,0,0,0,0,14,17,10,16,18,10,14,0,0,0,0,0,0,0,0,129
126515001,Philadelphia City SD,SD,Philadelphia,3775,Wilson Alexander Sch,M,0,0,32,0,0,0,0,0,19,25,19,22,16,12,20,0,0,0,0,0,0,0,0,165
126515001,Philadelphia City SD,SD,Philadelphia,7253,Wilson Woodrow MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,205,238,0,0,0,0,0,593
126515001,Philadelphia City SD,SD,Philadelphia,7253,Wilson Woodrow MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,234,254,0,0,0,0,0,651
