AUN,LEA Name,LEA Type,County,School Number,School Name,Student Gender Code,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,EUG,007,008,009,010,011,012,SUG,Total
126515001,Philadelphia City SD,SD,Philadelphia,5187,Heston Edward Sch,F,0,0,24,0,0,0,0,0,26,29,24,29,24,22,12,0,17,15,0,0,0,0,0,222
126515001,Philadelphia City SD,SD,Philadelphia,5187,Heston Edward Sch,M,0,0,29,0,0,0,0,0,29,34,35,28,29,19,11,0,21,23,0,0,0,0,0,258
126515001,Philadelphia City SD,SD,Philadelphia,7229,Hill J E/Freedman Samson,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,51,35,0,0,0,0,0,121
126515001,Philadelphia City SD,SD,Philadelphia,7229,Hill J E/Freedman Samson,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,34,29,0,0,0,0,0,104
126515001,Philadelphia City SD,SD,Philadelphia,3806,Hill Leslie P Sch,F,0,0,36,0,0,0,0,0,19,21,21,12,21,14,12,0,18,3,0,0,0,0,0,177
126515001,Philadelphia City SD,SD,Philadelphia,3806,Hill Leslie P Sch,M,0,0,41,0,0,0,0,0,15,22,24,20,17,16,19,0,13,15,0,0,0,0,0,202
126515001,Philadelphia City SD,SD,Philadelphia,3766,Holme Thomas Sch,F,0,0,44,0,0,0,0,0,30,30,32,27,20,23,17,0,0,0,0,0,0,0,0,223
126515001,Philadelphia City SD,SD,Philadelphia,3766,Holme Thomas Sch,M,0,0,43,0,0,0,0,0,46,36,31,35,36,35,30,0,0,0,0,0,0,0,0,292
126515001,Philadelphia City SD,SD,Philadelphia,3742,Hopkinson Francis Sch,F,0,0,0,0,0,0,0,0,48,48,48,51,56,41,51,0,36,44,0,0,0,0,0,423
126515001,Philadelphia City SD,SD,Philadelphia,3742,Hopkinson Francis Sch,M,0,0,0,0,0,0,0,0,53,55,61,58,55,55,50,0,47,29,0,0,0,0,0,463
126515001,Philadelphia City SD,SD,Philadelphia,3713,Houston Henry E Sch,F,0,0,0,0,0,0,0,0,23,24,34,20,27,21,32,0,21,23,0,0,0,0,0,225
126515001,Philadelphia City SD,SD,Philadelphia,3713,Houston Henry E Sch,M,0,0,0,0,0,0,0,0,25,36,35,28,30,28,27,0,30,36,0,0,0,0,0,275
126515001,Philadelphia City SD,SD,Philadelphia,3743,Howe Julia Ward Sch,F,0,0,0,0,0,0,0,0,15,30,25,22,24,17,0,0,0,0,0,0,0,0,0,133
126515001,Philadelphia City SD,SD,Philadelphia,3743,Howe Julia Ward Sch,M,0,0,0,0,0,0,0,0,22,30,34,29,26,19,0,0,0,0,0,0,0,0,0,160
126515001,Philadelphia City SD,SD,Philadelphia,3807,Huey Samuel B Sch,F,0,0,0,0,0,0,0,0,45,34,40,38,31,39,38,0,34,48,0,0,0,0,0,347
126515001,Philadelphia City SD,SD,Philadelphia,3807,Huey Samuel B Sch,M,0,0,0,0,0,0,0,0,43,47,47,41,53,49,43,0,41,49,0,0,0,0,0,413
126515001,Philadelphia City SD,SD,Philadelphia,3693,Hunter William H Sch,F,0,0,15,0,0,0,0,0,31,30,33,39,31,25,30,0,28,22,0,0,0,0,0,284
126515001,Philadelphia City SD,SD,Philadelphia,3693,Hunter William H Sch,M,0,0,22,0,0,0,0,0,26,35,42,26,23,23,24,0,30,19,0,0,0,0,0,270
126515001,Philadelphia City SD,SD,Philadelphia,3642,Jackson Andrew Sch,F,0,0,17,0,0,0,0,0,28,38,16,13,16,19,16,0,17,24,0,0,0,0,0,204
126515001,Philadelphia City SD,SD,Philadelphia,3642,Jackson Andrew Sch,M,0,0,18,0,0,0,0,0,32,22,20,10,22,22,22,0,22,22,0,0,0,0,0,212
126515001,Philadelphia City SD,SD,Philadelphia,7227,Jenks Abram Sch,F,0,0,0,0,0,0,0,0,37,37,43,29,49,0,0,0,0,0,0,0,0,0,0,195
126515001,Philadelphia City SD,SD,Philadelphia,7227,Jenks Abram Sch,M,0,0,0,0,0,0,0,0,39,30,32,37,24,0,0,0,0,0,0,0,0,0,0,162
126515001,Philadelphia City SD,SD,Philadelphia,3714,Jenks John S Sch,F,0,0,0,0,0,0,0,0,26,28,25,32,26,29,24,0,27,29,0,0,0,0,0,246
126515001,Philadelphia City SD,SD,Philadelphia,3714,Jenks John S Sch,M,0,0,0,0,0,0,0,0,29,25,29,19,34,33,21,0,24,30,0,0,0,0,0,244
126515001,Philadelphia City SD,SD,Philadelphia,7243,Jones John Paul MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,82,92,0,91,94,0,0,0,0,0,359
126515001,Philadelphia City SD,SD,Philadelphia,7243,Jones John Paul MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,104,117,0,114,106,0,0,0,0,0,441
126515001,Philadelphia City SD,SD,Philadelphia,3645,Kearny Gen Philip Sch,F,0,0,0,0,0,0,0,0,20,30,26,28,22,21,19,0,21,14,0,0,0,0,0,201
126515001,Philadelphia City SD,SD,Philadelphia,3645,Kearny Gen Philip Sch,M,0,0,0,0,0,0,0,0,18,26,31,32,26,27,22,0,23,21,0,0,0,0,0,226
126515001,Philadelphia City SD,SD,Philadelphia,3626,Kelley William D Sch,F,0,0,13,0,0,0,0,0,17,21,29,15,16,11,18,0,13,16,0,0,0,0,0,169
126515001,Philadelphia City SD,SD,Philadelphia,3626,Kelley William D Sch,M,0,0,3,0,0,0,0,0,20,18,19,15,14,18,17,0,20,11,0,0,0,0,0,155
126515001,Philadelphia City SD,SD,Philadelphia,5294,Kelly John B Sch,F,0,0,0,0,0,0,0,0,63,59,45,48,45,42,47,0,0,0,0,0,0,0,0,349
126515001,Philadelphia City SD,SD,Philadelphia,5294,Kelly John B Sch,M,0,0,0,0,0,0,0,0,59,61,62,58,59,48,69,0,0,0,0,0,0,0,0,416
126515001,Philadelphia City SD,SD,Philadelphia,3795,Kenderton Sch,F,0,0,0,0,0,0,0,0,24,16,22,19,19,25,13,0,13,24,0,0,0,0,0,175
126515001,Philadelphia City SD,SD,Philadelphia,3795,Kenderton Sch,M,0,0,0,0,0,0,0,0,30,23,23,17,22,9,11,0,13,19,0,0,0,0,0,167
126515001,Philadelphia City SD,SD,Philadelphia,7852,Kensington Creative & Performing Arts HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,45,53,64,0,220
126515001,Philadelphia City SD,SD,Philadelphia,7852,Kensington Creative & Performing Arts HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,55,57,58,0,222
126515001,Philadelphia City SD,SD,Philadelphia,7855,Kensington Culinary Arts,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,37,47,82,0,217
126515001,Philadelphia City SD,SD,Philadelphia,7855,Kensington Culinary Arts,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,38,54,0,200
126515001,Philadelphia City SD,SD,Philadelphia,7851,"Kensington Intern Business, Finance & En",F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,38,44,37,0,170
126515001,Philadelphia City SD,SD,Philadelphia,7851,"Kensington Intern Business, Finance & En",M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,76,58,46,0,274
126515001,Philadelphia City SD,SD,Philadelphia,8143,Kensington Urban Education Academy,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,45,0,0,0,94
126515001,Philadelphia City SD,SD,Philadelphia,8143,Kensington Urban Education Academy,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,35,0,0,0,79
126515001,Philadelphia City SD,SD,Philadelphia,7228,Key Francis Scott Sch,F,0,0,0,0,0,0,0,0,47,36,42,38,38,23,40,0,0,0,0,0,0,0,0,264
126515001,Philadelphia City SD,SD,Philadelphia,7228,Key Francis Scott Sch,M,0,0,0,0,0,0,0,0,40,32,37,32,43,26,20,0,0,0,0,0,0,0,0,230
126515001,Philadelphia City SD,SD,Philadelphia,6675,King Martin Luther HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,102,96,84,0,397
126515001,Philadelphia City SD,SD,Philadelphia,6675,King Martin Luther HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,119,95,77,0,444
126515001,Philadelphia City SD,SD,Philadelphia,3715,Kinsey John L Sch,F,0,0,17,0,0,0,0,0,23,32,20,29,27,22,29,0,15,19,0,0,0,0,0,233
126515001,Philadelphia City SD,SD,Philadelphia,3715,Kinsey John L Sch,M,0,0,22,0,0,0,0,0,34,25,31,28,23,22,22,0,27,29,0,0,0,0,0,263
126515001,Philadelphia City SD,SD,Philadelphia,3647,Kirkbride Eliza B Sch,F,0,0,16,0,0,0,0,0,23,26,27,37,17,32,25,0,24,21,0,0,0,0,0,248
126515001,Philadelphia City SD,SD,Philadelphia,3647,Kirkbride Eliza B Sch,M,0,0,19,0,0,0,0,0,32,34,38,35,28,28,18,0,29,19,0,0,0,0,0,280
126515001,Philadelphia City SD,SD,Philadelphia,6825,La Brum Gen J Harry MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,28,24,0,0,0,0,0,79
126515001,Philadelphia City SD,SD,Philadelphia,6825,La Brum Gen J Harry MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,36,40,0,0,0,0,0,107
126515001,Philadelphia City SD,SD,Philadelphia,3670,Lamberton Robert E Sch,F,0,0,0,0,0,0,0,0,20,29,29,25,22,25,30,0,43,32,0,0,0,0,0,255
126515001,Philadelphia City SD,SD,Philadelphia,3670,Lamberton Robert E Sch,M,0,0,0,0,0,0,0,0,32,28,36,31,24,27,38,0,30,34,0,0,0,0,0,280
126515001,Philadelphia City SD,SD,Philadelphia,7810,Lamberton Robert HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,24,16,0,88
126515001,Philadelphia City SD,SD,Philadelphia,7810,Lamberton Robert HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,42,32,37,0,144
126515001,Philadelphia City SD,SD,Philadelphia,7811,Lankenau HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,20,43,38,0,158
126515001,Philadelphia City SD,SD,Philadelphia,7811,Lankenau HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,26,34,24,0,124
126515001,Philadelphia City SD,SD,Philadelphia,3744,Lawton Henry W Sch,F,0,0,0,0,0,0,0,0,60,74,65,67,48,56,55,0,0,0,0,0,0,0,0,425
126515001,Philadelphia City SD,SD,Philadelphia,3744,Lawton Henry W Sch,M,0,0,0,0,0,0,0,0,62,61,59,62,66,67,53,0,0,0,0,0,0,0,0,430
126515001,Philadelphia City SD,SD,Philadelphia,6530,Lea Henry C Sch,F,0,0,26,0,0,0,0,0,22,22,17,18,18,15,7,0,14,18,0,0,0,0,0,177
126515001,Philadelphia City SD,SD,Philadelphia,6530,Lea Henry C Sch,M,0,0,31,0,0,0,0,0,31,28,31,24,18,13,14,0,26,23,0,0,0,0,0,239
126515001,Philadelphia City SD,SD,Philadelphia,3822,Leeds Morris E MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,52,0,0,0,0,0,110
126515001,Philadelphia City SD,SD,Philadelphia,3822,Leeds Morris E MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,80,0,0,0,0,0,150
126515001,Philadelphia City SD,SD,Philadelphia,3671,Leidy Joseph Sch,F,0,0,0,0,0,0,0,0,13,20,16,17,5,12,14,0,20,9,0,0,0,0,0,126
126515001,Philadelphia City SD,SD,Philadelphia,3671,Leidy Joseph Sch,M,0,0,0,0,0,0,0,0,17,10,26,30,19,21,15,0,14,22,0,0,0,0,0,174
126515001,Philadelphia City SD,SD,Philadelphia,3716,Levering William Sch,F,0,0,0,0,0,0,0,0,3,7,12,10,7,6,11,0,4,16,0,0,0,0,0,76
126515001,Philadelphia City SD,SD,Philadelphia,3716,Levering William Sch,M,0,0,0,0,0,0,0,0,5,10,15,10,14,12,10,0,14,15,0,0,0,0,0,105
126515001,Philadelphia City SD,SD,Philadelphia,3845,Lincoln HS,F,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,235,222,167,0,875
126515001,Philadelphia City SD,SD,Philadelphia,3845,Lincoln HS,M,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,264,231,194,0,983
126515001,Philadelphia City SD,SD,Philadelphia,3717,Lingelbach Anna L Sch,F,0,0,0,0,0,0,0,0,25,21,28,18,20,20,24,0,31,15,0,0,0,0,0,202
126515001,Philadelphia City SD,SD,Philadelphia,3717,Lingelbach Anna L Sch,M,0,0,0,0,0,0,0,0,24,22,21,29,19,17,28,0,23,25,0,0,0,0,0,208
126515001,Philadelphia City SD,SD,Philadelphia,4732,Locke Alain Sch,F,0,0,0,0,0,0,0,0,24,35,24,18,18,19,23,0,26,18,0,0,0,0,0,205
126515001,Philadelphia City SD,SD,Philadelphia,4732,Locke Alain Sch,M,0,0,0,0,0,0,0,0,38,22,29,28,26,29,22,0,17,21,0,0,0,0,0,232
126515001,Philadelphia City SD,SD,Philadelphia,4961,Loesche William H Sch,F,0,0,17,0,0,0,0,0,68,58,64,54,59,46,0,0,0,0,0,0,0,0,0,366
126515001,Philadelphia City SD,SD,Philadelphia,4961,Loesche William H Sch,M,0,0,23,0,0,0,0,0,76,77,54,71,75,74,0,0,0,0,0,0,0,0,0,450
126515001,Philadelphia City SD,SD,Philadelphia,3718,Logan James Sch,F,0,0,41,0,0,0,0,0,22,16,26,24,28,26,18,0,0,0,0,0,0,0,0,201
126515001,Philadelphia City SD,SD,Philadelphia,3718,Logan James Sch,M,0,0,38,0,0,0,0,0,24,28,28,39,27,25,24,0,0,0,0,0,0,0,0,233
126515001,Philadelphia City SD,SD,Philadelphia,6533,Longstreth William C Sch,F,0,0,19,0,0,0,0,0,28,29,24,32,29,30,29,0,29,27,0,0,0,0,0,276
126515001,Philadelphia City SD,SD,Philadelphia,6533,Longstreth William C Sch,M,0,0,18,0,0,0,0,0,17,33,26,32,23,22,28,0,26,26,0,0,0,0,0,251
126515001,Philadelphia City SD,SD,Philadelphia,7232,Lowell James R Sch,F,0,0,16,0,0,0,0,0,89,91,96,87,103,0,0,0,0,0,0,0,0,0,0,482
126515001,Philadelphia City SD,SD,Philadelphia,7232,Lowell James R Sch,M,0,0,17,0,0,0,0,0,88,114,96,101,110,0,0,0,0,0,0,0,0,0,0,526
126515001,Philadelphia City SD,SD,Philadelphia,3694,Ludlow James R Sch,F,0,0,12,0,0,0,0,0,18,18,19,20,18,13,8,0,7,6,0,0,0,0,0,139
126515001,Philadelphia City SD,SD,Philadelphia,3694,Ludlow James R Sch,M,0,0,18,0,0,0,0,0,19,18,28,21,19,20,15,0,9,13,0,0,0,0,0,180
126515001,Philadelphia City SD,SD,Philadelphia,3797,Marshall John Sch,F,0,0,0,0,0,0,0,0,30,34,45,28,25,19,0,0,0,0,0,0,0,0,0,181
126515001,Philadelphia City SD,SD,Philadelphia,3797,Marshall John Sch,M,0,0,0,0,0,0,0,0,38,46,38,35,46,31,0,0,0,0,0,0,0,0,0,234
126515001,Philadelphia City SD,SD,Philadelphia,7521,Marshall Thurgood,F,0,0,18,0,0,0,0,0,38,42,39,41,45,43,33,0,48,34,0,0,0,0,0,381
126515001,Philadelphia City SD,SD,Philadelphia,7521,Marshall Thurgood,M,0,0,19,0,0,0,0,0,43,52,49,34,47,38,46,0,39,30,0,0,0,0,0,397
126515001,Philadelphia City SD,SD,Philadelphia,3842,Mastbaum Jules E AVTS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,134,68,78,0,392
126515001,Philadelphia City SD,SD,Philadelphia,3842,Mastbaum Jules E AVTS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,141,73,93,0,460
126515001,Philadelphia City SD,SD,Philadelphia,3808,Masterman Julia R Sec Sch,F,0,0,0,0,0,0,0,0,0,0,0,0,0,74,111,0,109,101,64,64,60,55,0,638
126515001,Philadelphia City SD,SD,Philadelphia,3808,Masterman Julia R Sec Sch,M,0,0,0,0,0,0,0,0,0,0,0,0,0,91,87,0,87,95,39,40,45,46,0,530
126515001,Philadelphia City SD,SD,Philadelphia,3769,Mayfair Sch,F,0,0,0,0,0,0,0,0,63,63,56,55,61,65,46,0,72,60,0,0,0,0,0,541
126515001,Philadelphia City SD,SD,Philadelphia,3769,Mayfair Sch,M,0,0,0,0,0,0,0,0,60,60,58,56,46,70,52,0,50,52,0,0,0,0,0,504
126515001,Philadelphia City SD,SD,Philadelphia,3648,McCall Gen George A Sch,F,0,0,0,0,0,0,0,0,38,48,31,35,45,27,24,0,30,31,0,0,0,0,0,309
126515001,Philadelphia City SD,SD,Philadelphia,3648,McCall Gen George A Sch,M,0,0,0,0,0,0,0,0,45,41,37,48,28,32,24,0,34,22,0,0,0,0,0,311
126515001,Philadelphia City SD,SD,Philadelphia,3719,McCloskey John F Sch,F,0,0,19,0,0,0,0,0,26,31,29,26,37,21,27,0,0,0,0,0,0,0,0,216
126515001,Philadelphia City SD,SD,Philadelphia,3719,McCloskey John F Sch,M,0,0,18,0,0,0,0,0,29,34,24,22,25,31,30,0,0,0,0,0,0,0,0,213
126515001,Philadelphia City SD,SD,Philadelphia,6534,McClure Alexander K Sch,F,0,0,25,0,0,0,0,0,51,46,44,45,47,0,0,0,0,0,0,0,0,0,0,258
126515001,Philadelphia City SD,SD,Philadelphia,6534,McClure Alexander K Sch,M,0,0,15,0,0,0,0,0,48,43,55,47,54,0,0,0,0,0,0,0,0,0,0,262
126515001,Philadelphia City SD,SD,Philadelphia,3629,McDaniel Delaplaine Sch,F,0,0,0,0,0,0,0,0,58,60,53,58,49,44,41,0,38,49,0,0,0,0,0,450
126515001,Philadelphia City SD,SD,Philadelphia,3629,McDaniel Delaplaine Sch,M,0,0,0,0,0,0,0,0,58,55,49,63,55,59,38,0,46,34,0,0,0,0,0,457
126515001,Philadelphia City SD,SD,Philadelphia,5293,McKinley William Sch,F,0,0,20,0,0,0,0,0,17,23,12,11,18,20,15,0,9,21,0,0,0,0,0,166
126515001,Philadelphia City SD,SD,Philadelphia,5293,McKinley William Sch,M,0,0,16,0,0,0,0,0,21,16,25,25,19,17,8,0,14,10,0,0,0,0,0,171
126515001,Philadelphia City SD,SD,Philadelphia,3611,McMichael Morton Sch,F,0,0,36,0,0,0,0,0,16,16,26,15,24,17,16,0,17,8,0,0,0,0,0,191
126515001,Philadelphia City SD,SD,Philadelphia,3611,McMichael Morton Sch,M,0,0,23,0,0,0,0,0,23,29,18,33,16,26,19,0,23,21,0,0,0,0,0,231
126515001,Philadelphia City SD,SD,Philadelphia,3630,Meade Gen George C Sch,F,0,0,27,0,0,0,0,0,18,13,26,28,18,17,15,0,9,10,0,0,0,0,0,181
126515001,Philadelphia City SD,SD,Philadelphia,3630,Meade Gen George C Sch,M,0,0,25,0,0,0,0,0,16,31,16,26,27,16,23,0,22,19,0,0,0,0,0,221
126515001,Philadelphia City SD,SD,Philadelphia,6768,Meehan Austin MS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,118,145,0,0,0,0,0,267
126515001,Philadelphia City SD,SD,Philadelphia,6768,Meehan Austin MS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,155,172,0,0,0,0,0,334
126515001,Philadelphia City SD,SD,Philadelphia,3649,Meredith William M Sch,F,0,0,0,0,0,0,0,0,29,28,28,32,27,32,21,0,21,33,0,0,0,0,0,251
126515001,Philadelphia City SD,SD,Philadelphia,3649,Meredith William M Sch,M,0,0,0,0,0,0,0,0,29,32,21,34,29,27,28,0,34,21,0,0,0,0,0,255
126515001,Philadelphia City SD,SD,Philadelphia,7022,Middle Years Alternative,F,0,0,0,0,0,0,0,0,0,0,0,0,0,27,52,0,31,47,0,0,0,0,0,157
126515001,Philadelphia City SD,SD,Philadelphia,7022,Middle Years Alternative,M,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0,26,29,0,0,0,0,0,100
126515001,Philadelphia City SD,SD,Philadelphia,3720,Mifflin Thomas Sch,F,0,0,24,0,0,0,0,0,15,16,16,8,19,10,17,0,7,5,0,0,0,0,0,137
126515001,Philadelphia City SD,SD,Philadelphia,3720,Mifflin Thomas Sch,M,0,0,32,0,0,0,0,0,13,15,16,13,15,11,11,0,7,17,0,0,0,0,0,150
126515001,Philadelphia City SD,SD,Philadelphia,3798,Mitchell El Sch,F,0,0,27,0,0,0,0,0,45,66,38,39,36,32,0,0,0,0,0,0,0,0,0,283
126515001,Philadelphia City SD,SD,Philadelphia,3798,Mitchell El Sch,M,0,0,12,0,0,0,0,0,54,47,39,43,44,43,0,0,0,0,0,0,0,0,0,282
126515001,Philadelphia City SD,SD,Philadelphia,3697,Moffet John Sch,F,0,0,0,0,0,0,0,0,40,41,37,37,31,34,0,0,0,0,0,0,0,0,0,220
126515001,Philadelphia City SD,SD,Philadelphia,3697,Moffet John Sch,M,0,0,0,0,0,0,0,0,43,51,40,32,35,26,0,0,0,0,0,0,0,0,0,227
126515001,Philadelphia City SD,SD,Philadelphia,3770,Moore J Hampton Sch,F,0,0,0,0,0,0,0,0,74,101,87,106,121,65,0,0,0,0,0,0,0,0,0,554
126515001,Philadelphia City SD,SD,Philadelphia,3770,Moore J Hampton Sch,M,0,0,0,0,0,0,0,0,79,103,98,106,107,104,0,0,0,0,0,0,0,0,0,597
126515001,Philadelphia City SD,SD,Philadelphia,4868,Morris Robert Sch,F,0,0,34,0,0,0,0,0,27,27,18,17,23,25,16,0,17,17,0,0,0,0,0,221
126515001,Philadelphia City SD,SD,Philadelphia,4868,Morris Robert Sch,M,0,0,28,0,0,0,0,0,32,20,20,24,20,18,17,0,11,13,0,0,0,0,0,203
126515001,Philadelphia City SD,SD,Philadelphia,3749,Morrison Andrew J Sch,F,0,0,0,0,0,0,0,0,31,37,38,32,44,42,37,0,50,41,0,0,0,0,0,352
126515001,Philadelphia City SD,SD,Philadelphia,3749,Morrison Andrew J Sch,M,0,0,0,0,0,0,0,0,30,35,38,45,37,42,37,0,48,31,0,0,0,0,0,343
126515001,Philadelphia City SD,SD,Philadelphia,6535,Morton Thomas G Sch,F,0,0,0,0,0,0,0,0,58,80,54,44,77,56,0,0,0,0,0,0,0,0,0,369
126515001,Philadelphia City SD,SD,Philadelphia,6535,Morton Thomas G Sch,M,0,0,0,0,0,0,0,0,74,93,60,68,66,58,0,0,0,0,0,0,0,0,0,419
126515001,Philadelphia City SD,SD,Philadelphia,7815,Motivation HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,26,34,42,0,149
126515001,Philadelphia City SD,SD,Philadelphia,7815,Motivation HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,14,14,0,66
126515001,Philadelphia City SD,SD,Philadelphia,7522,Munoz-Marin Luis,F,0,0,20,0,0,0,0,0,39,39,49,38,36,52,35,0,30,33,0,0,0,0,0,371
126515001,Philadelphia City SD,SD,Philadelphia,7522,Munoz-Marin Luis,M,0,0,17,0,0,0,0,0,35,37,35,40,27,30,41,0,33,41,0,0,0,0,0,336
126515001,Philadelphia City SD,SD,Philadelphia,3650,Nebinger George W Sch,F,0,0,20,0,0,0,0,0,13,9,17,20,9,16,10,0,10,8,0,0,0,0,0,132
126515001,Philadelphia City SD,SD,Philadelphia,3650,Nebinger George W Sch,M,0,0,20,0,0,0,0,0,13,19,19,13,13,11,25,0,10,9,0,0,0,0,0,152
126515001,Philadelphia City SD,SD,Philadelphia,3855,Northeast HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,344,326,296,0,"1,349"
126515001,Philadelphia City SD,SD,Philadelphia,3855,Northeast HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,435,442,349,0,"1,726"
126515001,Philadelphia City SD,SD,Philadelphia,3750,Olney El Sch,F,0,0,0,0,0,0,0,0,48,58,39,47,35,48,38,0,38,37,0,0,0,0,0,388
126515001,Philadelphia City SD,SD,Philadelphia,3750,Olney El Sch,M,0,0,0,0,0,0,0,0,48,45,52,44,47,41,45,0,47,51,0,0,0,0,0,420
126515001,Philadelphia City SD,SD,Philadelphia,6960,Overbrook Edu Ctr,F,0,0,0,0,0,0,0,0,1,8,10,16,19,20,21,0,13,18,0,0,0,0,0,126
126515001,Philadelphia City SD,SD,Philadelphia,6960,Overbrook Edu Ctr,M,0,0,0,0,0,0,0,0,0,11,10,18,11,16,17,0,17,21,0,0,0,0,0,121
126515001,Philadelphia City SD,SD,Philadelphia,7472,Overbrook Elementary School,F,0,0,15,0,0,0,0,0,23,16,19,26,29,23,0,0,0,0,0,0,0,0,0,151
126515001,Philadelphia City SD,SD,Philadelphia,7472,Overbrook Elementary School,M,0,0,13,0,0,0,0,0,27,21,17,17,21,23,0,0,0,0,0,0,0,0,0,139
126515001,Philadelphia City SD,SD,Philadelphia,3857,Overbrook HS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,182,132,238,0,658
126515001,Philadelphia City SD,SD,Philadelphia,3857,Overbrook HS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,209,152,256,0,734
126515001,Philadelphia City SD,SD,Philadelphia,6548,Parkway Northwest,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,41,40,52,0,188
126515001,Philadelphia City SD,SD,Philadelphia,6548,Parkway Northwest,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,20,25,0,107
126515001,Philadelphia City SD,SD,Philadelphia,7808,Parkway West,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,32,38,39,0,164
126515001,Philadelphia City SD,SD,Philadelphia,7808,Parkway West,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,24,18,0,98
126515001,Philadelphia City SD,SD,Philadelphia,7782,Parkway-Center City,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,47,63,52,0,230
126515001,Philadelphia City SD,SD,Philadelphia,7782,Parkway-Center City,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,44,36,20,0,146
126515001,Philadelphia City SD,SD,Philadelphia,3721,Pastorius Francis P Sch,F,0,0,0,0,0,0,0,0,29,21,35,23,24,21,25,0,32,24,0,0,0,0,0,234
126515001,Philadelphia City SD,SD,Philadelphia,3721,Pastorius Francis P Sch,M,0,0,0,0,0,0,0,0,20,27,32,26,21,34,33,0,29,29,0,0,0,0,0,251
126515001,Philadelphia City SD,SD,Philadelphia,3613,Patterson John M Sch,F,0,0,20,0,0,0,0,0,75,57,60,73,69,0,0,0,0,0,0,0,0,0,0,354
126515001,Philadelphia City SD,SD,Philadelphia,3613,Patterson John M Sch,M,0,0,13,0,0,0,0,0,73,61,71,74,70,0,0,0,0,0,0,0,0,0,0,362
126515001,Philadelphia City SD,SD,Philadelphia,7780,Paul Robeson HS for Human Services,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,51,54,0,183
126515001,Philadelphia City SD,SD,Philadelphia,7780,Paul Robeson HS for Human Services,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,21,22,0,93
126515001,Philadelphia City SD,SD,Philadelphia,3675,Peirce Thomas M Sch,F,0,0,29,0,0,0,0,0,44,20,42,30,26,24,26,0,0,0,0,0,0,0,0,241
