AUN,LEA Name,LEA Type,County,School Number,School Name,Student Gender Code,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,EUG,007,008,009,010,011,012,SUG,Student ID
182514568,Planet Abacus CS,CS,Philadelphia,7979,Planet Abacus CS,M,0,0,0,0,0,0,0,0,39,31,26,27,30,22,14,0,10,12,0,0,0,0,0,211
126512960,Preparatory CS of Mathematics  Science,CS,Philadelphia,7540,Preparatory CS of Mathematics Science,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,95,70,67,0,313
126512960,Preparatory CS of Mathematics  Science,CS,Philadelphia,7540,Preparatory CS of Mathematics Science,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,76,62,58,0,294
126510008,Richard Allen Preparatory CS,CS,Philadelphia,7684,Richard Allen Preparatory CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,41,58,0,58,54,25,0,0,0,0,236
126510008,Richard Allen Preparatory CS,CS,Philadelphia,7684,Richard Allen Preparatory CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,45,53,0,60,60,26,0,0,0,0,244
126510001,Russell Byers CS,CS,Philadelphia,7677,Russell Byers CS,F,0,0,0,0,0,30,0,0,38,27,39,38,32,26,27,0,0,0,0,0,0,0,0,257
126510001,Russell Byers CS,CS,Philadelphia,7677,Russell Byers CS,M,0,0,0,0,0,22,0,0,35,25,37,35,21,26,23,0,0,0,0,0,0,0,0,224
114514135,Sankofa Freedom Academy Charter School,CS,Philadelphia,8083,Sankofa Freedom Academy Charter School,F,0,0,0,0,0,0,0,0,20,20,23,24,30,18,30,0,30,0,23,25,25,19,0,287
114514135,Sankofa Freedom Academy Charter School,CS,Philadelphia,8083,Sankofa Freedom Academy Charter School,M,0,0,0,0,0,0,0,0,29,27,34,22,24,32,21,0,22,0,29,22,22,20,0,304
126512213,Solomon Charter School Inc.,CS,Philadelphia,8227,Solomon Charter School Inc.,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,24,31,0,0,0,96
126512213,Solomon Charter School Inc.,CS,Philadelphia,8227,Solomon Charter School Inc.,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,23,32,28,0,0,0,99
108515107,Southwest Leadership Academy CS,CS,Philadelphia,7960,Southwest Leadership Academy CS,F,0,0,0,0,0,0,0,0,26,28,27,29,28,23,27,0,29,19,0,0,0,0,0,236
108515107,Southwest Leadership Academy CS,CS,Philadelphia,7960,Southwest Leadership Academy CS,M,0,0,0,0,0,0,0,0,27,27,29,28,26,28,24,0,27,18,0,0,0,0,0,234
192518422,Tacony Academy Charter School,CS,Philadelphia,8126,Tacony Academy Charter School,F,0,0,0,0,0,0,0,0,34,35,36,32,29,36,40,0,41,0,50,54,46,0,0,433
192518422,Tacony Academy Charter School,CS,Philadelphia,8126,Tacony Academy Charter School,M,0,0,0,0,0,0,0,0,41,37,42,40,47,37,35,0,30,0,41,42,48,0,0,440
126515691,The Philadelphia CS for Arts and Science,CS,Philadelphia,8252,The Philadelphia CS for Arts and Science,F,0,0,0,0,0,0,0,0,44,49,48,49,51,35,35,0,47,43,0,0,0,0,0,401
126515691,The Philadelphia CS for Arts and Science,CS,Philadelphia,8252,The Philadelphia CS for Arts and Science,M,0,0,0,0,0,0,0,0,53,53,49,64,44,54,50,0,54,55,0,0,0,0,0,476
171510293,Truebright Science Academy CS,CS,Philadelphia,7983,Truebright Science Academy CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,29,35,28,24,0,151
171510293,Truebright Science Academy CS,CS,Philadelphia,7983,Truebright Science Academy CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,23,35,26,30,18,0,156
126519434,Universal Audenried Charter School,CS,Philadelphia,8195,Universal Audenried Charter School,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,93,65,69,0,307
126519434,Universal Audenried Charter School,CS,Philadelphia,8195,Universal Audenried Charter School,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,91,53,64,0,304
168513758,Universal Bluford Charter School,CS,Philadelphia,8145,Universal Bluford Charter School,F,0,0,0,0,0,0,0,0,37,44,33,30,40,32,35,0,0,0,0,0,0,0,0,251
168513758,Universal Bluford Charter School,CS,Philadelphia,8145,Universal Bluford Charter School,M,0,0,0,0,0,0,0,0,33,40,39,37,31,34,41,0,0,0,0,0,0,0,0,255
126517442,Universal Creighton Charter School,CS,Philadelphia,8251,Universal Creighton Charter School,F,0,0,0,0,0,0,0,0,39,36,37,31,42,26,29,0,40,30,0,0,0,0,0,310
126517442,Universal Creighton Charter School,CS,Philadelphia,8251,Universal Creighton Charter School,M,0,0,0,0,0,0,0,0,47,31,49,49,48,42,37,0,35,37,0,0,0,0,0,375
103519376,Universal Daroff Charter School,CS,Philadelphia,8146,Universal Daroff Charter School,F,0,0,0,0,0,0,0,0,49,38,30,36,33,34,24,0,32,24,0,0,0,0,0,300
103519376,Universal Daroff Charter School,CS,Philadelphia,8146,Universal Daroff Charter School,M,0,0,0,0,0,0,0,0,39,32,36,32,43,36,40,0,36,30,0,0,0,0,0,324
126513210,Universal Institute CS,CS,Philadelphia,7580,Universal Institute CS,F,0,0,0,0,0,0,0,0,57,36,40,42,28,39,30,0,32,29,0,0,0,0,0,333
126513210,Universal Institute CS,CS,Philadelphia,7580,Universal Institute CS,M,0,0,0,0,0,0,0,0,53,35,32,25,37,28,27,0,25,26,0,0,0,0,0,288
126513415,Universal Vare Charter School,CS,Philadelphia,8196,Universal Vare Charter School,F,0,0,0,0,0,0,0,0,0,0,0,0,0,50,39,0,43,50,0,0,0,0,0,182
126513415,Universal Vare Charter School,CS,Philadelphia,8196,Universal Vare Charter School,M,0,0,0,0,0,0,0,0,0,0,0,0,0,47,56,0,49,61,0,0,0,0,0,213
126513220,Wakisha CS,CS,Philadelphia,7581,Wakisha CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,86,67,0,0,0,0,0,186
126513220,Wakisha CS,CS,Philadelphia,7581,Wakisha CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,87,71,0,0,0,0,0,207
126513490,Walter D Palmer Leadership Learning Part,CS,Philadelphia,7674,Walter D Palmer Leadership Learning Part,F,0,0,0,0,0,0,0,0,41,42,62,61,60,38,38,0,42,49,35,40,33,25,0,566
126513490,Walter D Palmer Leadership Learning Part,CS,Philadelphia,7674,Walter D Palmer Leadership Learning Part,M,0,0,0,0,0,0,0,0,40,35,38,41,42,36,46,0,38,36,29,26,25,26,0,458
126513020,West Oak Lane CS,CS,Philadelphia,7548,West Oak Lane CS,F,0,0,0,0,0,0,0,0,66,69,57,49,43,50,35,0,28,29,0,0,0,0,0,426
126513020,West Oak Lane CS,CS,Philadelphia,7548,West Oak Lane CS,M,0,0,0,0,0,0,0,0,65,63,69,80,62,52,28,0,29,28,0,0,0,0,0,476
126510006,West Phila. Achievement CES,CS,Philadelphia,7722,West Phila. Achievement CES,F,0,0,0,0,0,0,0,0,65,57,65,55,40,29,0,0,0,0,0,0,0,0,0,311
126510006,West Phila. Achievement CES,CS,Philadelphia,7722,West Phila. Achievement CES,M,0,0,0,0,0,0,0,0,73,64,45,49,36,35,0,0,0,0,0,0,0,0,0,302
126510007,Wissahickon CS,CS,Philadelphia,7724,Wissahickon CS,F,0,0,0,0,0,0,0,0,19,20,32,28,20,19,21,0,27,22,0,0,0,0,0,208
126510007,Wissahickon CS,CS,Philadelphia,7724,Wissahickon CS,M,0,0,0,0,0,0,0,0,29,30,20,24,32,33,31,0,25,18,0,0,0,0,0,242
126512860,World Communications CS,CS,Philadelphia,7512,World Communications CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,48,31,73,60,43,45,0,316
126512860,World Communications CS,CS,Philadelphia,7512,World Communications CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,40,21,77,45,19,29,0,245
126513250,Young Scholars CS,CS,Philadelphia,7584,Young Scholars CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,48,40,0,0,0,0,0,143
126513250,Young Scholars CS,CS,Philadelphia,7584,Young Scholars CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,38,38,0,0,0,0,0,107
126518547,Young Scholars Frederick Douglas Charter,CS,Philadelphia,8150,Young Scholars Frederick Douglass Charte,F,0,0,0,0,0,0,0,0,41,46,39,45,46,39,38,0,37,34,0,0,0,0,0,365
126518547,Young Scholars Frederick Douglas Charter,CS,Philadelphia,8150,Young Scholars Frederick Douglass Charte,M,0,0,0,0,0,0,0,0,42,53,57,35,46,44,44,0,41,38,0,0,0,0,0,400
126512870,Youth Build Phila CS,CS,Philadelphia,7513,Youth Build Phila CS,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,164
126512870,Youth Build Phila CS,CS,Philadelphia,7513,Youth Build Phila CS,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,88
